2026-08-18 06:46:21.609 | INFO     | __main__:main:94 - ============================================================
2026-08-18 06:49:11.840 | WARNING  | data_collection_api.binance_client:fetch_ohlcv:185 - No data returned for BTC/USDT 1d
2026-08-18 06:49:11.851 | INFO     | data_collection_api.ingestion_pipeline:incremental_update:136 - ▶ [BTC/USDT] [1h] incremental from 2026-08-18 …
2026-08-18 06:49:11.855 | INFO     | data_collection_api.binance_client:fetch_ohlcv:154 - Fetching BTC/USDT 1h from 2026-08-18 to 2026-08-18
2026-08-18 06:49:11.948 | WARNING  | data_collection_api.binance_client:fetch_ohlcv:185 - No data returned for BTC/USDT 1h
2026-08-18 06:49:11.954 | INFO     | data_collection_api.ingestion_pipeline:incremental_update:136 - ▶ [ETH/USDT] [1d] incremental from 2026-08-18 …
2026-08-18 06:49:11.957 | INFO     | data_collection_api.binance_client:fetch_ohlcv:154 - Fetching ETH/USDT 1d from 2026-08-18 to 2026-08-18
2026-08-18 06:49:12.055 | WARNING  | data_collection_api.binance_client:fetch_ohlcv:185 - No data returned for ETH/USDT 1d
2026-08-18 06:49:12.080 | INFO     | data_collection_api.ingestion_pipeline:incremental_update:136 - ▶ [ETH/USDT] [1h] incremental from 2026-08-18 …
2026-08-18 06:49:12.085 | INFO     | data_collection_api.binance_client:fetch_ohlcv:154 - Fetching ETH/USDT 1h from 2026-08-18 to 2026-08-18
2026-08-18 06:49:12.183 | WARNING  | data_collection_api.binance_client:fetch_ohlcv:185 - No data returned for ETH/USDT 1h
2026-08-18 06:49:12.199 | SUCCESS  | data_collection_api.ingestion_pipeline:incremental_update:147 - incremental_update complete.
2026-08-18 06:49:12.296 | INFO     | data_collection_api.ingestion_pipeline:_print_summary:187 - 
  symbol timeframe  total_rows                  earliest                    latest                     last_updated
BTC/USDT        1d        1691 2022-01-01 00:00:00+00:00 2026-08-18 00:00:00+00:00 2026-08-18 06:46:22.312269+00:00
BTC/USDT        1h       40566 2022-01-01 00:00:00+00:00 2026-08-18 06:00:00+00:00 2026-08-18 06:46:31.090737+00:00
ETH/USDT        1d        1691 2022-01-01 00:00:00+00:00 2026-08-18 00:00:00+00:00 2026-08-18 06:46:51.179316+00:00
ETH/USDT        1h       40566 2022-01-01 00:00:00+00:00 2026-08-18 06:00:00+00:00 2026-08-18 06:46:58.768453+00:00
2026-08-18 06:49:12.297 | INFO     | data_collection_api.db_manager:close:270 - DatabaseManager connection pool closed.
2026-08-18 06:49:12.298 | SUCCESS  | __main__:main:109 - Startup update complete. Scheduler now active.
2026-08-18 07:02:00.007 | INFO     | __main__:_job_hourly:46 - ⏰ [SCHEDULER] Hourly job triggered
2026-08-18 07:02:00.036 | INFO     | data_collection_api.binance_client:__init__:66 - BinanceClient initialised (public REST + ccxt spot)
2026-08-18 07:02:00.054 | SUCCESS  | data_collection_api.db_manager:_create_engine:48 - Connected to PostgreSQL: postgres:5432/financial_ts
2026-08-18 07:02:00.075 | INFO     | data_collection_api.db_manager:_apply_schema:99 - Schema applied (tables, indexes & triggers ready).
2026-08-18 07:02:00.075 | INFO     | data_collection_api.ingestion_pipeline:__init__:31 - IngestionPipeline ready | symbols=['BTC/USDT', 'ETH/USDT'] | timeframes=['1h']
2026-08-18 07:02:00.076 | INFO     | data_collection_api.ingestion_pipeline:incremental_update:117 - ============================================================
2026-08-18 07:02:00.076 | INFO     | data_collection_api.ingestion_pipeline:incremental_update:118 - MODE: incremental_update
2026-08-18 07:02:00.076 | INFO     | data_collection_api.ingestion_pipeline:incremental_update:119 - ============================================================
2026-08-18 07:02:00.081 | INFO     | data_collection_api.ingestion_pipeline:incremental_update:136 - ▶ [BTC/USDT] [1h] incremental from 2026-08-18 …
2026-08-18 07:02:00.085 | INFO     | data_collection_api.binance_client:fetch_ohlcv:154 - Fetching BTC/USDT 1h from 2026-08-18 to 2026-08-18
2026-08-18 07:02:00.270 | SUCCESS  | data_collection_api.binance_client:fetch_ohlcv:198 - Fetched 1 candles for BTC/USDT 1h (2026-08-18 → 2026-08-18)
2026-08-18 07:02:00.283 | INFO     | clean_feature_engineering_data.clean:clean_ohlcv:149 - OHLCV cleaned: 1 → 1 rows (0 removed)
2026-08-18 07:02:00.294 | INFO     | data_collection_api.db_manager:insert_ohlcv:175 - [BTC/USDT 1h] Upserted 1 rows → 1 inserted, 0 updated
2026-08-18 07:02:00.297 | INFO     | data_collection_api.ingestion_pipeline:incremental_update:136 - ▶ [ETH/USDT] [1h] incremental from 2026-08-18 …
2026-08-18 07:02:00.299 | INFO     | data_collection_api.binance_client:fetch_ohlcv:154 - Fetching ETH/USDT 1h from 2026-08-18 to 2026-08-18
2026-08-18 07:02:00.399 | SUCCESS  | data_collection_api.binance_client:fetch_ohlcv:198 - Fetched 1 candles for ETH/USDT 1h (2026-08-18 → 2026-08-18)
2026-08-18 07:02:00.406 | INFO     | clean_feature_engineering_data.clean:clean_ohlcv:149 - OHLCV cleaned: 1 → 1 rows (0 removed)
2026-08-18 07:02:00.412 | INFO     | data_collection_api.db_manager:insert_ohlcv:175 - [ETH/USDT 1h] Upserted 1 rows → 1 inserted, 0 updated
2026-08-18 07:02:00.415 | SUCCESS  | data_collection_api.ingestion_pipeline:incremental_update:147 - incremental_update complete.
2026-08-18 07:02:00.445 | INFO     | data_collection_api.ingestion_pipeline:_print_summary:187 - 
  symbol timeframe  total_rows                  earliest                    latest                     last_updated
BTC/USDT        1d        1691 2022-01-01 00:00:00+00:00 2026-08-18 00:00:00+00:00 2026-08-18 06:46:22.312269+00:00
BTC/USDT        1h       40567 2022-01-01 00:00:00+00:00 2026-08-18 07:00:00+00:00 2026-08-18 07:02:00.289008+00:00
ETH/USDT        1d        1691 2022-01-01 00:00:00+00:00 2026-08-18 00:00:00+00:00 2026-08-18 06:46:51.179316+00:00
ETH/USDT        1h       40567 2022-01-01 00:00:00+00:00 2026-08-18 07:00:00+00:00 2026-08-18 07:02:00.410543+00:00
2026-08-18 07:02:00.446 | INFO     | data_collection_api.db_manager:close:270 - DatabaseManager connection pool closed.
2026-08-18 08:02:00.013 | INFO     | __main__:_job_hourly:46 - ⏰ [SCHEDULER] Hourly job triggered
2026-08-18 08:02:00.090 | INFO     | data_collection_api.binance_client:__init__:66 - BinanceClient initialised (public REST + ccxt spot)
2026-08-18 08:02:00.125 | SUCCESS  | data_collection_api.db_manager:_create_engine:48 - Connected to PostgreSQL: postgres:5432/financial_ts
2026-08-18 08:02:00.159 | INFO     | data_collection_api.db_manager:_apply_schema:99 - Schema applied (tables, indexes & triggers ready).
2026-08-18 08:02:00.160 | INFO     | data_collection_api.ingestion_pipeline:__init__:31 - IngestionPipeline ready | symbols=['BTC/USDT', 'ETH/USDT'] | timeframes=['1h']
2026-08-18 08:02:00.161 | INFO     | data_collection_api.ingestion_pipeline:incremental_update:117 - ============================================================
2026-08-18 08:02:00.161 | INFO     | data_collection_api.ingestion_pipeline:incremental_update:118 - MODE: incremental_update
2026-08-18 08:02:00.162 | INFO     | data_collection_api.ingestion_pipeline:incremental_update:119 - ============================================================
2026-08-18 08:02:00.172 | INFO     | data_collection_api.ingestion_pipeline:incremental_update:136 - ▶ [BTC/USDT] [1h] incremental from 2026-08-18 …
2026-08-18 08:02:00.177 | INFO     | data_collection_api.binance_client:fetch_ohlcv:154 - Fetching BTC/USDT 1h from 2026-08-18 to 2026-08-18
2026-08-18 08:02:00.389 | SUCCESS  | data_collection_api.binance_client:fetch_ohlcv:198 - Fetched 1 candles for BTC/USDT 1h (2026-08-18 → 2026-08-18)
2026-08-18 08:02:00.405 | INFO     | clean_feature_engineering_data.clean:clean_ohlcv:149 - OHLCV cleaned: 1 → 1 rows (0 removed)
2026-08-18 08:02:00.415 | INFO     | data_collection_api.db_manager:insert_ohlcv:175 - [BTC/USDT 1h] Upserted 1 rows → 1 inserted, 0 updated
2026-08-18 08:02:00.419 | INFO     | data_collection_api.ingestion_pipeline:incremental_update:136 - ▶ [ETH/USDT] [1h] incremental from 2026-08-18 …
2026-08-18 08:02:00.421 | INFO     | data_collection_api.binance_client:fetch_ohlcv:154 - Fetching ETH/USDT 1h from 2026-08-18 to 2026-08-18
